0 Branching ratio for OCS       Total        1 branches    
Lambda          Total           CO/S
3450.37         0.00E+00        0.00E+00
3450.87         0.00E+00        0.00E+00
3451.36         0.00E+00        0.00E+00
3451.86         0.00E+00        0.00E+00
3452.35         0.00E+00        0.00E+00
3452.85         0.00E+00        0.00E+00
3453.35         0.00E+00        0.00E+00
3453.84         0.00E+00        0.00E+00
3454.34         0.00E+00        0.00E+00
3454.83         0.00E+00        0.00E+00
3455.33         0.00E+00        0.00E+00
3455.82         0.00E+00        0.00E+00
3456.32         0.00E+00        0.00E+00
3456.81         0.00E+00        0.00E+00
3457.31         0.00E+00        0.00E+00
3457.81         0.00E+00        0.00E+00
3458.30         0.00E+00        0.00E+00
3458.80         0.00E+00        0.00E+00
3459.29         0.00E+00        0.00E+00
3459.79         0.00E+00        0.00E+00
3460.28         0.00E+00        0.00E+00
3460.78         0.00E+00        0.00E+00
3461.28         0.00E+00        0.00E+00
3461.77         0.00E+00        0.00E+00
3462.27         0.00E+00        0.00E+00
3462.76         0.00E+00        0.00E+00
3463.26         0.00E+00        0.00E+00
3463.75         0.00E+00        0.00E+00
3464.25         0.00E+00        0.00E+00
3464.74         0.00E+00        0.00E+00
3465.24         0.00E+00        0.00E+00
3465.74         0.00E+00        0.00E+00
3466.23         0.00E+00        0.00E+00
3466.73         0.00E+00        0.00E+00
3467.22         0.00E+00        0.00E+00
3467.72         0.00E+00        0.00E+00
3468.21         0.00E+00        0.00E+00
3468.71         0.00E+00        0.00E+00
3469.20         0.00E+00        0.00E+00
3469.70         0.00E+00        0.00E+00
3470.20         0.00E+00        0.00E+00
3470.69         0.00E+00        0.00E+00
3471.19         0.00E+00        0.00E+00
3471.68         0.00E+00        0.00E+00
3472.18         0.00E+00        0.00E+00
3472.67         0.00E+00        0.00E+00
3473.17         0.00E+00        0.00E+00
3473.67         0.00E+00        0.00E+00
3474.16         0.00E+00        0.00E+00
3474.66         0.00E+00        0.00E+00
3475.15         0.00E+00        0.00E+00
3475.65         0.00E+00        0.00E+00
3476.14         0.00E+00        0.00E+00
3476.64         0.00E+00        0.00E+00
3477.13         0.00E+00        0.00E+00
3477.63         0.00E+00        0.00E+00
3478.13         0.00E+00        0.00E+00
3478.62         0.00E+00        0.00E+00
3479.12         0.00E+00        0.00E+00
3479.61         0.00E+00        0.00E+00
3480.11         0.00E+00        0.00E+00
3480.60         0.00E+00        0.00E+00
3481.10         0.00E+00        0.00E+00
3481.59         0.00E+00        0.00E+00
3482.09         0.00E+00        0.00E+00
3482.59         0.00E+00        0.00E+00
3483.08         0.00E+00        0.00E+00
3483.58         0.00E+00        0.00E+00
3484.07         0.00E+00        0.00E+00
3484.57         0.00E+00        0.00E+00
3485.06         0.00E+00        0.00E+00
3485.56         0.00E+00        0.00E+00
3486.06         0.00E+00        0.00E+00
3486.55         0.00E+00        0.00E+00
3487.05         0.00E+00        0.00E+00
3487.54         0.00E+00        0.00E+00
3488.04         0.00E+00        0.00E+00
3488.53         0.00E+00        0.00E+00
3489.03         0.00E+00        0.00E+00
3489.52         0.00E+00        0.00E+00
3490.02         0.00E+00        0.00E+00
3490.52         0.00E+00        0.00E+00
3491.01         0.00E+00        0.00E+00
3491.51         0.00E+00        0.00E+00
3492.00         0.00E+00        0.00E+00
3492.50         0.00E+00        0.00E+00
3492.99         0.00E+00        0.00E+00
3493.49         0.00E+00        0.00E+00
3493.99         0.00E+00        0.00E+00
3494.48         0.00E+00        0.00E+00
3494.98         0.00E+00        0.00E+00
3495.47         0.00E+00        0.00E+00
3495.97         0.00E+00        0.00E+00
3496.46         0.00E+00        0.00E+00
3496.96         0.00E+00        0.00E+00
3497.45         0.00E+00        0.00E+00
3497.95         0.00E+00        0.00E+00
3498.45         0.00E+00        0.00E+00
3498.94         0.00E+00        0.00E+00
3499.44         0.00E+00        0.00E+00
3499.93         0.00E+00        0.00E+00
3500.43         0.00E+00        0.00E+00
3500.92         0.00E+00        0.00E+00
3501.42         0.00E+00        0.00E+00
3501.91         0.00E+00        0.00E+00
3502.41         0.00E+00        0.00E+00
3502.91         0.00E+00        0.00E+00
3503.40         0.00E+00        0.00E+00
3503.90         0.00E+00        0.00E+00
3504.39         0.00E+00        0.00E+00
3504.89         0.00E+00        0.00E+00
3505.38         0.00E+00        0.00E+00
3505.88         0.00E+00        0.00E+00
3506.38         0.00E+00        0.00E+00
3506.87         0.00E+00        0.00E+00
3507.37         0.00E+00        0.00E+00
3507.86         0.00E+00        0.00E+00
3508.36         0.00E+00        0.00E+00
3508.85         0.00E+00        0.00E+00
3509.35         0.00E+00        0.00E+00
3509.84         0.00E+00        0.00E+00
3510.34         0.00E+00        0.00E+00
3510.84         0.00E+00        0.00E+00
3511.33         0.00E+00        0.00E+00
3511.83         0.00E+00        0.00E+00
3512.32         0.00E+00        0.00E+00
3512.82         0.00E+00        0.00E+00
3513.31         0.00E+00        0.00E+00
3513.81         0.00E+00        0.00E+00
3514.31         0.00E+00        0.00E+00
3514.80         0.00E+00        0.00E+00
3515.30         0.00E+00        0.00E+00
3515.79         0.00E+00        0.00E+00
3516.29         0.00E+00        0.00E+00
3516.78         0.00E+00        0.00E+00
3517.28         0.00E+00        0.00E+00
3517.77         0.00E+00        0.00E+00
3518.27         0.00E+00        0.00E+00
3518.77         0.00E+00        0.00E+00
3519.26         0.00E+00        0.00E+00
3519.76         0.00E+00        0.00E+00
3520.25         0.00E+00        0.00E+00
3520.75         0.00E+00        0.00E+00
3521.24         0.00E+00        0.00E+00
3521.74         0.00E+00        0.00E+00
3522.23         0.00E+00        0.00E+00
3522.73         0.00E+00        0.00E+00
3523.23         0.00E+00        0.00E+00
3523.72         0.00E+00        0.00E+00
3524.22         0.00E+00        0.00E+00
3524.71         0.00E+00        0.00E+00
3525.21         0.00E+00        0.00E+00
3525.70         0.00E+00        0.00E+00
3526.20         0.00E+00        0.00E+00
3526.70         0.00E+00        0.00E+00
3527.19         0.00E+00        0.00E+00
3527.69         0.00E+00        0.00E+00
3528.18         0.00E+00        0.00E+00
3528.68         0.00E+00        0.00E+00
3529.17         0.00E+00        0.00E+00
3529.67         0.00E+00        0.00E+00
3530.16         0.00E+00        0.00E+00
3530.66         0.00E+00        0.00E+00
3531.16         0.00E+00        0.00E+00
3531.65         0.00E+00        0.00E+00
3532.15         0.00E+00        0.00E+00
3532.64         0.00E+00        0.00E+00
3533.14         0.00E+00        0.00E+00
3533.63         0.00E+00        0.00E+00
3534.13         0.00E+00        0.00E+00
3534.62         0.00E+00        0.00E+00
3535.12         0.00E+00        0.00E+00
3535.62         0.00E+00        0.00E+00
3536.11         0.00E+00        0.00E+00
3536.61         0.00E+00        0.00E+00
3537.10         0.00E+00        0.00E+00
3537.60         0.00E+00        0.00E+00
3538.09         0.00E+00        0.00E+00
3538.59         0.00E+00        0.00E+00
3539.09         0.00E+00        0.00E+00
3539.58         0.00E+00        0.00E+00
3540.08         0.00E+00        0.00E+00
3540.57         0.00E+00        0.00E+00
3541.07         0.00E+00        0.00E+00
3541.56         0.00E+00        0.00E+00
3542.06         0.00E+00        0.00E+00
3542.55         0.00E+00        0.00E+00
3543.05         0.00E+00        0.00E+00
3543.55         0.00E+00        0.00E+00
3544.04         0.00E+00        0.00E+00
3544.54         0.00E+00        0.00E+00
3545.03         0.00E+00        0.00E+00
3545.53         0.00E+00        0.00E+00
3546.02         0.00E+00        0.00E+00
3546.52         0.00E+00        0.00E+00
3547.02         0.00E+00        0.00E+00
3547.51         0.00E+00        0.00E+00
3548.01         0.00E+00        0.00E+00
3548.50         0.00E+00        0.00E+00
3549.00         0.00E+00        0.00E+00
3549.49         0.00E+00        0.00E+00
3549.99         0.00E+00        0.00E+00
3550.48         0.00E+00        0.00E+00
3550.98         0.00E+00        0.00E+00
3551.48         0.00E+00        0.00E+00
3551.97         0.00E+00        0.00E+00
3552.47         0.00E+00        0.00E+00
3552.96         0.00E+00        0.00E+00
3553.46         0.00E+00        0.00E+00
3553.95         0.00E+00        0.00E+00
3554.45         0.00E+00        0.00E+00
3554.94         0.00E+00        0.00E+00
3555.44         0.00E+00        0.00E+00
3555.94         0.00E+00        0.00E+00
3556.43         0.00E+00        0.00E+00
3556.93         0.00E+00        0.00E+00
3557.42         0.00E+00        0.00E+00
3557.92         0.00E+00        0.00E+00
3558.41         0.00E+00        0.00E+00
3558.91         0.00E+00        0.00E+00
3559.41         0.00E+00        0.00E+00
3559.90         0.00E+00        0.00E+00
3560.40         0.00E+00        0.00E+00
3560.89         0.00E+00        0.00E+00
3561.39         0.00E+00        0.00E+00
3561.88         0.00E+00        0.00E+00
3562.38         0.00E+00        0.00E+00
3562.87         0.00E+00        0.00E+00
3563.37         0.00E+00        0.00E+00
3563.87         0.00E+00        0.00E+00
3564.36         0.00E+00        0.00E+00
3564.86         0.00E+00        0.00E+00
3565.35         0.00E+00        0.00E+00
3565.85         0.00E+00        0.00E+00
3566.34         0.00E+00        0.00E+00
3566.84         0.00E+00        0.00E+00
3567.33         0.00E+00        0.00E+00
3567.83         0.00E+00        0.00E+00
3568.33         0.00E+00        0.00E+00
3568.82         0.00E+00        0.00E+00
3569.32         0.00E+00        0.00E+00
3569.81         0.00E+00        0.00E+00
3570.31         0.00E+00        0.00E+00
3570.80         0.00E+00        0.00E+00
3571.30         0.00E+00        0.00E+00
3571.80         0.00E+00        0.00E+00
3572.29         0.00E+00        0.00E+00
3572.79         0.00E+00        0.00E+00
3573.28         0.00E+00        0.00E+00
3573.78         0.00E+00        0.00E+00
3574.27         0.00E+00        0.00E+00
3574.77         0.00E+00        0.00E+00
3575.26         0.00E+00        0.00E+00
3575.76         0.00E+00        0.00E+00
3576.26         0.00E+00        0.00E+00
3576.75         0.00E+00        0.00E+00
3577.25         0.00E+00        0.00E+00
3577.74         0.00E+00        0.00E+00
3578.24         0.00E+00        0.00E+00
3578.73         0.00E+00        0.00E+00
3579.23         0.00E+00        0.00E+00
3579.73         0.00E+00        0.00E+00
3580.22         0.00E+00        0.00E+00
3580.72         0.00E+00        0.00E+00
3581.21         0.00E+00        0.00E+00
3581.71         0.00E+00        0.00E+00
3582.20         0.00E+00        0.00E+00
3582.70         0.00E+00        0.00E+00
3583.19         0.00E+00        0.00E+00
3583.69         0.00E+00        0.00E+00
3584.19         0.00E+00        0.00E+00
3584.68         0.00E+00        0.00E+00
3585.18         0.00E+00        0.00E+00
3585.67         0.00E+00        0.00E+00
3586.17         0.00E+00        0.00E+00
3586.66         0.00E+00        0.00E+00
3587.16         0.00E+00        0.00E+00
3587.65         0.00E+00        0.00E+00
3588.15         0.00E+00        0.00E+00
3588.65         0.00E+00        0.00E+00
3589.14         0.00E+00        0.00E+00
3589.64         0.00E+00        0.00E+00
3590.13         0.00E+00        0.00E+00
3590.63         0.00E+00        0.00E+00
3591.12         0.00E+00        0.00E+00
3591.62         0.00E+00        0.00E+00
3592.12         0.00E+00        0.00E+00
3592.61         0.00E+00        0.00E+00
3593.11         0.00E+00        0.00E+00
3593.60         0.00E+00        0.00E+00
3594.10         0.00E+00        0.00E+00
3594.59         0.00E+00        0.00E+00
3595.09         0.00E+00        0.00E+00
3595.58         0.00E+00        0.00E+00
3596.08         0.00E+00        0.00E+00
3596.58         0.00E+00        0.00E+00
3597.07         0.00E+00        0.00E+00
3597.57         0.00E+00        0.00E+00
3598.06         0.00E+00        0.00E+00
3598.56         0.00E+00        0.00E+00
3599.05         0.00E+00        0.00E+00
3599.55         0.00E+00        0.00E+00
3600.05         0.00E+00        0.00E+00
3600.54         0.00E+00        0.00E+00
3601.04         0.00E+00        0.00E+00
3601.53         0.00E+00        0.00E+00
3602.03         0.00E+00        0.00E+00
3602.52         0.00E+00        0.00E+00
3603.02         0.00E+00        0.00E+00
3603.51         0.00E+00        0.00E+00
3604.01         0.00E+00        0.00E+00
3604.51         0.00E+00        0.00E+00
3605.00         0.00E+00        0.00E+00
3605.50         0.00E+00        0.00E+00
3605.99         0.00E+00        0.00E+00
3606.49         0.00E+00        0.00E+00
3606.98         0.00E+00        0.00E+00
3607.48         0.00E+00        0.00E+00
3607.97         0.00E+00        0.00E+00
3608.47         0.00E+00        0.00E+00
3608.97         0.00E+00        0.00E+00
3609.46         0.00E+00        0.00E+00
3609.96         0.00E+00        0.00E+00
3610.45         0.00E+00        0.00E+00
3610.95         0.00E+00        0.00E+00
3611.44         0.00E+00        0.00E+00
3611.94         0.00E+00        0.00E+00
3612.44         0.00E+00        0.00E+00
3612.93         0.00E+00        0.00E+00
3613.43         0.00E+00        0.00E+00
3613.92         0.00E+00        0.00E+00
3614.42         0.00E+00        0.00E+00
3614.91         0.00E+00        0.00E+00
3615.41         0.00E+00        0.00E+00
3615.90         0.00E+00        0.00E+00
3616.40         0.00E+00        0.00E+00
3616.90         0.00E+00        0.00E+00
3617.39         0.00E+00        0.00E+00
3617.89         0.00E+00        0.00E+00
3618.38         0.00E+00        0.00E+00
3618.88         0.00E+00        0.00E+00
3619.37         0.00E+00        0.00E+00
3619.87         0.00E+00        0.00E+00
3620.36         0.00E+00        0.00E+00
3620.86         0.00E+00        0.00E+00
3621.36         0.00E+00        0.00E+00
3621.85         0.00E+00        0.00E+00
3622.35         0.00E+00        0.00E+00
3622.84         0.00E+00        0.00E+00
3623.34         0.00E+00        0.00E+00
3623.83         0.00E+00        0.00E+00
3624.33         0.00E+00        0.00E+00
3624.83         0.00E+00        0.00E+00
3625.32         0.00E+00        0.00E+00
3625.82         0.00E+00        0.00E+00
3626.31         0.00E+00        0.00E+00
3626.81         0.00E+00        0.00E+00
3627.30         0.00E+00        0.00E+00
3627.80         0.00E+00        0.00E+00
3628.29         0.00E+00        0.00E+00
3628.79         0.00E+00        0.00E+00
3629.29         0.00E+00        0.00E+00
3629.78         0.00E+00        0.00E+00
3630.28         0.00E+00        0.00E+00
3630.77         0.00E+00        0.00E+00
3631.27         0.00E+00        0.00E+00
3631.76         0.00E+00        0.00E+00
3632.26         0.00E+00        0.00E+00
3632.76         0.00E+00        0.00E+00
3633.25         0.00E+00        0.00E+00
3633.75         0.00E+00        0.00E+00
3634.24         0.00E+00        0.00E+00
3634.74         0.00E+00        0.00E+00
3635.23         0.00E+00        0.00E+00
3635.73         0.00E+00        0.00E+00
3636.22         0.00E+00        0.00E+00
3636.72         0.00E+00        0.00E+00
3637.22         0.00E+00        0.00E+00
3637.71         0.00E+00        0.00E+00
3638.21         0.00E+00        0.00E+00
3638.70         0.00E+00        0.00E+00
3639.20         0.00E+00        0.00E+00
3639.69         0.00E+00        0.00E+00
3640.19         0.00E+00        0.00E+00
3640.68         0.00E+00        0.00E+00
3641.18         0.00E+00        0.00E+00
3641.68         0.00E+00        0.00E+00
3642.17         0.00E+00        0.00E+00
3642.67         0.00E+00        0.00E+00
3643.16         0.00E+00        0.00E+00
3643.66         0.00E+00        0.00E+00
3644.15         0.00E+00        0.00E+00
3644.65         0.00E+00        0.00E+00
3645.15         0.00E+00        0.00E+00
3645.64         0.00E+00        0.00E+00
3646.14         0.00E+00        0.00E+00
3646.63         0.00E+00        0.00E+00
3647.13         0.00E+00        0.00E+00
3647.62         0.00E+00        0.00E+00
3648.12         0.00E+00        0.00E+00
3648.61         0.00E+00        0.00E+00
3649.11         0.00E+00        0.00E+00
3649.61         0.00E+00        0.00E+00
3650.10         0.00E+00        0.00E+00
3650.60         0.00E+00        0.00E+00
3651.09         0.00E+00        0.00E+00
3651.59         0.00E+00        0.00E+00
3652.08         0.00E+00        0.00E+00
3652.58         0.00E+00        0.00E+00
3653.08         0.00E+00        0.00E+00
3653.57         0.00E+00        0.00E+00
3654.07         0.00E+00        0.00E+00
3654.56         0.00E+00        0.00E+00
3655.06         0.00E+00        0.00E+00
3655.55         0.00E+00        0.00E+00
3656.05         0.00E+00        0.00E+00
3656.54         0.00E+00        0.00E+00
3657.04         0.00E+00        0.00E+00
3657.54         0.00E+00        0.00E+00
3658.03         0.00E+00        0.00E+00
3658.53         0.00E+00        0.00E+00
3659.02         0.00E+00        0.00E+00
3659.52         0.00E+00        0.00E+00
3660.01         0.00E+00        0.00E+00
3660.51         0.00E+00        0.00E+00
3661.00         0.00E+00        0.00E+00
3661.50         0.00E+00        0.00E+00
3662.00         0.00E+00        0.00E+00
3662.49         0.00E+00        0.00E+00
3662.99         0.00E+00        0.00E+00
3663.48         0.00E+00        0.00E+00
3663.98         0.00E+00        0.00E+00
3664.47         0.00E+00        0.00E+00
3664.97         0.00E+00        0.00E+00
3665.47         0.00E+00        0.00E+00
3665.96         0.00E+00        0.00E+00
3666.46         0.00E+00        0.00E+00
3666.95         0.00E+00        0.00E+00
3667.45         0.00E+00        0.00E+00
3667.94         0.00E+00        0.00E+00
3668.44         0.00E+00        0.00E+00
3668.93         0.00E+00        0.00E+00
3669.43         0.00E+00        0.00E+00
3669.93         0.00E+00        0.00E+00
3670.42         0.00E+00        0.00E+00
3670.92         0.00E+00        0.00E+00
3671.41         0.00E+00        0.00E+00
3671.91         0.00E+00        0.00E+00
3672.40         0.00E+00        0.00E+00
3672.90         0.00E+00        0.00E+00
3673.39         0.00E+00        0.00E+00
3673.89         0.00E+00        0.00E+00
3674.39         0.00E+00        0.00E+00
3674.88         0.00E+00        0.00E+00
3675.38         0.00E+00        0.00E+00
3675.87         0.00E+00        0.00E+00
3676.37         0.00E+00        0.00E+00
3676.86         0.00E+00        0.00E+00
3677.36         0.00E+00        0.00E+00
3677.86         0.00E+00        0.00E+00
3678.35         0.00E+00        0.00E+00
3678.85         0.00E+00        0.00E+00
3679.34         0.00E+00        0.00E+00
3679.84         0.00E+00        0.00E+00
3680.33         0.00E+00        0.00E+00
3680.83         0.00E+00        0.00E+00
3681.32         0.00E+00        0.00E+00
3681.82         0.00E+00        0.00E+00
3682.32         0.00E+00        0.00E+00
3682.81         0.00E+00        0.00E+00
3683.31         0.00E+00        0.00E+00
3683.80         0.00E+00        0.00E+00
3684.30         0.00E+00        0.00E+00
3684.79         0.00E+00        0.00E+00
3685.29         0.00E+00        0.00E+00
3685.79         0.00E+00        0.00E+00
3686.28         0.00E+00        0.00E+00
3686.78         0.00E+00        0.00E+00
3687.27         0.00E+00        0.00E+00
3687.77         0.00E+00        0.00E+00
3688.26         0.00E+00        0.00E+00
3688.76         0.00E+00        0.00E+00
3689.25         0.00E+00        0.00E+00
3689.75         0.00E+00        0.00E+00
3690.25         0.00E+00        0.00E+00
3690.74         0.00E+00        0.00E+00
3691.24         0.00E+00        0.00E+00
3691.73         0.00E+00        0.00E+00
3692.23         0.00E+00        0.00E+00
3692.72         0.00E+00        0.00E+00
3693.22         0.00E+00        0.00E+00
3693.71         0.00E+00        0.00E+00
3694.21         0.00E+00        0.00E+00
3694.71         0.00E+00        0.00E+00
3695.20         0.00E+00        0.00E+00
3695.70         0.00E+00        0.00E+00
3696.19         0.00E+00        0.00E+00
3696.69         0.00E+00        0.00E+00
3697.18         0.00E+00        0.00E+00
3697.68         0.00E+00        0.00E+00
3698.18         0.00E+00        0.00E+00
3698.67         0.00E+00        0.00E+00
3699.17         0.00E+00        0.00E+00
3699.66         0.00E+00        0.00E+00
3700.16         0.00E+00        0.00E+00
3700.65         0.00E+00        0.00E+00
3701.15         0.00E+00        0.00E+00
3701.64         0.00E+00        0.00E+00
3702.14         0.00E+00        0.00E+00
3702.64         0.00E+00        0.00E+00
3703.13         0.00E+00        0.00E+00
3703.63         0.00E+00        0.00E+00
3704.12         0.00E+00        0.00E+00
3704.62         0.00E+00        0.00E+00
3705.11         0.00E+00        0.00E+00
3705.61         0.00E+00        0.00E+00
3706.10         0.00E+00        0.00E+00
3706.60         0.00E+00        0.00E+00
3707.10         0.00E+00        0.00E+00
3707.59         0.00E+00        0.00E+00
3708.09         0.00E+00        0.00E+00
3708.58         0.00E+00        0.00E+00
3709.08         0.00E+00        0.00E+00
3709.57         0.00E+00        0.00E+00
3710.07         0.00E+00        0.00E+00
3710.57         0.00E+00        0.00E+00
3711.06         0.00E+00        0.00E+00
3711.56         0.00E+00        0.00E+00
3712.05         0.00E+00        0.00E+00
3712.55         0.00E+00        0.00E+00
3713.04         0.00E+00        0.00E+00
3713.54         0.00E+00        0.00E+00
3714.03         0.00E+00        0.00E+00
3714.53         0.00E+00        0.00E+00
3715.03         0.00E+00        0.00E+00
3715.52         0.00E+00        0.00E+00
3716.02         0.00E+00        0.00E+00
3716.51         0.00E+00        0.00E+00
3717.01         0.00E+00        0.00E+00
3717.50         0.00E+00        0.00E+00
3718.00         0.00E+00        0.00E+00
3718.50         0.00E+00        0.00E+00
3718.99         0.00E+00        0.00E+00
3719.49         0.00E+00        0.00E+00
3719.98         0.00E+00        0.00E+00
3720.48         0.00E+00        0.00E+00
3720.97         0.00E+00        0.00E+00
3721.47         0.00E+00        0.00E+00
3721.96         0.00E+00        0.00E+00
3722.46         0.00E+00        0.00E+00
3722.96         0.00E+00        0.00E+00
3723.45         0.00E+00        0.00E+00
3723.95         0.00E+00        0.00E+00
3724.44         0.00E+00        0.00E+00
3724.94         0.00E+00        0.00E+00
3725.43         0.00E+00        0.00E+00
3725.93         0.00E+00        0.00E+00
3726.42         0.00E+00        0.00E+00
3726.92         0.00E+00        0.00E+00
3727.42         0.00E+00        0.00E+00
3727.91         0.00E+00        0.00E+00
3728.41         0.00E+00        0.00E+00
3728.90         0.00E+00        0.00E+00
3729.40         0.00E+00        0.00E+00
3729.89         0.00E+00        0.00E+00
3730.39         0.00E+00        0.00E+00
3730.89         0.00E+00        0.00E+00
3731.38         0.00E+00        0.00E+00
3731.88         0.00E+00        0.00E+00
3732.37         0.00E+00        0.00E+00
3732.87         0.00E+00        0.00E+00
3733.36         0.00E+00        0.00E+00
3733.86         0.00E+00        0.00E+00
3734.35         0.00E+00        0.00E+00
3734.85         0.00E+00        0.00E+00
3735.35         0.00E+00        0.00E+00
3735.84         0.00E+00        0.00E+00
3736.34         0.00E+00        0.00E+00
3736.83         0.00E+00        0.00E+00
3737.33         0.00E+00        0.00E+00
3737.82         0.00E+00        0.00E+00
3738.32         0.00E+00        0.00E+00
3738.82         0.00E+00        0.00E+00
3739.31         0.00E+00        0.00E+00
3739.81         0.00E+00        0.00E+00
3740.30         0.00E+00        0.00E+00
3740.80         0.00E+00        0.00E+00
3741.29         0.00E+00        0.00E+00
3741.79         0.00E+00        0.00E+00
3742.28         0.00E+00        0.00E+00
3742.78         0.00E+00        0.00E+00
3743.28         0.00E+00        0.00E+00
3743.77         0.00E+00        0.00E+00
3744.27         0.00E+00        0.00E+00
3744.76         0.00E+00        0.00E+00
3745.26         0.00E+00        0.00E+00
3745.75         0.00E+00        0.00E+00
3746.25         0.00E+00        0.00E+00
3746.74         0.00E+00        0.00E+00
3747.24         0.00E+00        0.00E+00
3747.74         0.00E+00        0.00E+00
3748.23         0.00E+00        0.00E+00
3748.73         0.00E+00        0.00E+00
3749.22         0.00E+00        0.00E+00
3749.72         0.00E+00        0.00E+00
3750.21         0.00E+00        0.00E+00
3750.71         0.00E+00        0.00E+00
3751.21         0.00E+00        0.00E+00
3751.70         0.00E+00        0.00E+00
3752.20         0.00E+00        0.00E+00
3752.69         0.00E+00        0.00E+00
3753.19         0.00E+00        0.00E+00
3753.68         0.00E+00        0.00E+00
3754.18         0.00E+00        0.00E+00
3754.67         0.00E+00        0.00E+00
3755.17         0.00E+00        0.00E+00
3755.67         0.00E+00        0.00E+00
3756.16         0.00E+00        0.00E+00
3756.66         0.00E+00        0.00E+00
3757.15         0.00E+00        0.00E+00
3757.65         0.00E+00        0.00E+00
3758.14         0.00E+00        0.00E+00
3758.64         0.00E+00        0.00E+00
3759.13         0.00E+00        0.00E+00
3759.63         0.00E+00        0.00E+00
3760.13         0.00E+00        0.00E+00
3760.62         0.00E+00        0.00E+00
3761.12         0.00E+00        0.00E+00
3761.61         0.00E+00        0.00E+00
3762.11         0.00E+00        0.00E+00
3762.60         0.00E+00        0.00E+00
3763.10         0.00E+00        0.00E+00
3763.60         0.00E+00        0.00E+00
3764.09         0.00E+00        0.00E+00
3764.59         0.00E+00        0.00E+00
3765.08         0.00E+00        0.00E+00
3765.58         0.00E+00        0.00E+00
3766.07         0.00E+00        0.00E+00
3766.57         0.00E+00        0.00E+00
3767.06         0.00E+00        0.00E+00
3767.56         0.00E+00        0.00E+00
3768.06         0.00E+00        0.00E+00
3768.55         0.00E+00        0.00E+00
3769.05         0.00E+00        0.00E+00
3769.54         0.00E+00        0.00E+00
3770.04         0.00E+00        0.00E+00
3770.53         0.00E+00        0.00E+00
3771.03         0.00E+00        0.00E+00
3771.53         0.00E+00        0.00E+00
3772.02         0.00E+00        0.00E+00
3772.52         0.00E+00        0.00E+00
3773.01         0.00E+00        0.00E+00
3773.51         0.00E+00        0.00E+00
3774.00         0.00E+00        0.00E+00
3774.50         0.00E+00        0.00E+00
3774.99         0.00E+00        0.00E+00
3775.49         0.00E+00        0.00E+00
3775.99         0.00E+00        0.00E+00
3776.48         0.00E+00        0.00E+00
3776.98         0.00E+00        0.00E+00
3777.47         0.00E+00        0.00E+00
3777.97         0.00E+00        0.00E+00
3778.46         0.00E+00        0.00E+00
3778.96         0.00E+00        0.00E+00
3779.45         0.00E+00        0.00E+00
3779.95         0.00E+00        0.00E+00
3780.45         0.00E+00        0.00E+00
3780.94         0.00E+00        0.00E+00
3781.44         0.00E+00        0.00E+00
3781.93         0.00E+00        0.00E+00
3782.43         0.00E+00        0.00E+00
3782.92         0.00E+00        0.00E+00
3783.42         0.00E+00        0.00E+00
3783.92         0.00E+00        0.00E+00
3784.41         0.00E+00        0.00E+00
3784.91         0.00E+00        0.00E+00
3785.40         0.00E+00        0.00E+00
3785.90         0.00E+00        0.00E+00
3786.39         0.00E+00        0.00E+00
3786.89         0.00E+00        0.00E+00
3787.38         0.00E+00        0.00E+00
3787.88         0.00E+00        0.00E+00
3788.38         0.00E+00        0.00E+00
3788.87         0.00E+00        0.00E+00
3789.37         0.00E+00        0.00E+00
3789.86         0.00E+00        0.00E+00
3790.36         0.00E+00        0.00E+00
3790.85         0.00E+00        0.00E+00
3791.35         0.00E+00        0.00E+00
3791.85         0.00E+00        0.00E+00
3792.34         0.00E+00        0.00E+00
3792.84         0.00E+00        0.00E+00
3793.33         0.00E+00        0.00E+00
3793.83         0.00E+00        0.00E+00
3794.32         0.00E+00        0.00E+00
3794.82         0.00E+00        0.00E+00
3795.31         0.00E+00        0.00E+00
3795.81         0.00E+00        0.00E+00
3796.31         0.00E+00        0.00E+00
3796.80         0.00E+00        0.00E+00
3797.30         0.00E+00        0.00E+00
3797.79         0.00E+00        0.00E+00
3798.29         0.00E+00        0.00E+00
3798.78         0.00E+00        0.00E+00
3799.28         0.00E+00        0.00E+00
3799.77         0.00E+00        0.00E+00
3800.27         0.00E+00        0.00E+00
3800.77         0.00E+00        0.00E+00
3801.26         0.00E+00        0.00E+00
3801.76         0.00E+00        0.00E+00
3802.25         0.00E+00        0.00E+00
3802.75         0.00E+00        0.00E+00
3803.24         0.00E+00        0.00E+00
3803.74         0.00E+00        0.00E+00
3804.24         0.00E+00        0.00E+00
3804.73         0.00E+00        0.00E+00
3805.23         0.00E+00        0.00E+00
3805.72         0.00E+00        0.00E+00
3806.22         0.00E+00        0.00E+00
3806.71         0.00E+00        0.00E+00
3807.21         0.00E+00        0.00E+00
3807.70         0.00E+00        0.00E+00
3808.20         0.00E+00        0.00E+00
3808.70         0.00E+00        0.00E+00
3809.19         0.00E+00        0.00E+00
3809.69         0.00E+00        0.00E+00
3810.18         0.00E+00        0.00E+00
3810.68         0.00E+00        0.00E+00
3811.17         0.00E+00        0.00E+00
3811.67         0.00E+00        0.00E+00
3812.16         0.00E+00        0.00E+00
3812.66         0.00E+00        0.00E+00
3813.16         0.00E+00        0.00E+00
3813.65         0.00E+00        0.00E+00
3814.15         0.00E+00        0.00E+00
